barrio,distrito,price,size,rooms,bathrooms
Hostafrancs,Sants-Montjuïc,583.0,50,2,1
Hostafrancs,Sants-Montjuïc,1570.0,150,4,2
Hostafrancs,Sants-Montjuïc,583.0,65,2,1
Hostafrancs,Sants-Montjuïc,561.0,30,1,1
Hostafrancs,Sants-Montjuïc,583.0,80,2,1
Hostafrancs,Sants-Montjuïc,1121.0,75,3,1
Hostafrancs,Sants-Montjuïc,875.0,81,3,2
Hostafrancs,Sants-Montjuïc,830.0,94,3,2
Hostafrancs,Sants-Montjuïc,1072.0,95,4,2
Hostafrancs,Sants-Montjuïc,628.0,100,3,2
Hostafrancs,Sants-Montjuïc,940.0,102,2,2
Hostafrancs,Sants-Montjuïc,628.0,82,3,2
la Bordeta,Sants-Montjuïc,426.0,25,0,1
la Bordeta,Sants-Montjuïc,695.0,70,2,1
la Bordeta,Sants-Montjuïc,763.0,98,3,2
la Bordeta,Sants-Montjuïc,718.0,82,4,2
la Bordeta,Sants-Montjuïc,718.0,90,3,2
la Bordeta,Sants-Montjuïc,516.0,40,0,1
la Bordeta,Sants-Montjuïc,651.0,60,2,1
la Bordeta,Sants-Montjuïc,561.0,80,2,1
la Bordeta,Sants-Montjuïc,718.0,96,4,2
la Bordeta,Sants-Montjuïc,516.0,60,2,1
la Bordeta,Sants-Montjuïc,538.0,51,2,1
la Bordeta,Sants-Montjuïc,583.0,58,2,1
Sants - Badal,Sants-Montjuïc,538.0,25,1,1
Sants - Badal,Sants-Montjuïc,482.0,58,1,1
Sants - Badal,Sants-Montjuïc,426.0,30,1,1
Sants - Badal,Sants-Montjuïc,740.0,70,3,1
Sants - Badal,Sants-Montjuïc,426.0,30,1,1
Sants - Badal,Sants-Montjuïc,444.0,50,2,1
Sants - Badal,Sants-Montjuïc,651.0,60,3,1
Sants - Badal,Sants-Montjuïc,2108.0,148,3,2
Sants - Badal,Sants-Montjuïc,426.0,25,0,1
Sants - Badal,Sants-Montjuïc,426.0,25,0,1
Sants - Badal,Sants-Montjuïc,651.0,87,3,2
Sants - Badal,Sants-Montjuïc,426.0,25,0,1
Sants - Badal,Sants-Montjuïc,1704.0,384,4,4
Sants - Badal,Sants-Montjuïc,494.0,66,2,1
Sants - Badal,Sants-Montjuïc,422.0,42,2,1
Sants - Badal,Sants-Montjuïc,426.0,25,0,1
Sants - Badal,Sants-Montjuïc,426.0,25,0,1
Sants - Badal,Sants-Montjuïc,606.0,50,2,1
Sants - Badal,Sants-Montjuïc,987.0,124,4,2
Sants - Badal,Sants-Montjuïc,628.0,85,3,2
Sants - Badal,Sants-Montjuïc,382.0,52,3,1
Sants - Badal,Sants-Montjuïc,538.0,75,3,1
Sants - Badal,Sants-Montjuïc,763.0,80,3,2
Sants - Badal,Sants-Montjuïc,626.0,60,2,1
Sants - Badal,Sants-Montjuïc,1121.0,120,3,2
Sants - Badal,Sants-Montjuïc,606.0,80,2,1
Sants - Badal,Sants-Montjuïc,1458.0,145,4,2
Sants - Badal,Sants-Montjuïc,673.0,71,3,1
Sants - Badal,Sants-Montjuïc,1121.0,120,3,2
Sants - Badal,Sants-Montjuïc,897.0,104,3,2
Sants,Sants-Montjuïc,651.0,60,2,1
Sants,Sants-Montjuïc,807.0,82,2,1
Sants,Sants-Montjuïc,444.0,65,3,1
Sants,Sants-Montjuïc,426.0,20,1,1
Sants,Sants-Montjuïc,988.0,65,3,1
Sants,Sants-Montjuïc,426.0,25,1,1
Sants,Sants-Montjuïc,426.0,25,1,1
Sants,Sants-Montjuïc,426.0,25,1,1
les Corts,Sants-Montjuïc,1054.0,128,3,2
les Corts,Sants-Montjuïc,942.0,125,3,2
les Corts,Sants-Montjuïc,695.0,41,1,1
les Corts,Sants-Montjuïc,673.0,98,2,2
les Corts,Sants-Montjuïc,8067.0,188,4,3
les Corts,Sants-Montjuïc,807.0,56,2,1
les Corts,Sants-Montjuïc,2063.0,380,5,4
les Corts,Sants-Montjuïc,538.0,45,1,1
les Corts,Sants-Montjuïc,8067.0,190,4,3
les Corts,Sants-Montjuïc,3586.0,148,3,2
les Corts,Sants-Montjuïc,2465.0,234,4,3
les Corts,Sants-Montjuïc,807.0,70,3,1
les Corts,Sants-Montjuïc,785.0,30,1,1
les Corts,Sants-Montjuïc,1883.0,220,4,3
les Corts,Sants-Montjuïc,1242.0,156,3,2
les Corts,Sants-Montjuïc,1036.0,92,2,2
les Corts,Sants-Montjuïc,1238.0,114,3,2
les Corts,Sants-Montjuïc,1184.0,93,3,2
les Corts,Sants-Montjuïc,1590.0,120,3,2
les Corts,Sants-Montjuïc,1406.0,100,2,2
les Corts,Sants-Montjuïc,1352.0,100,3,2
les Corts,Sants-Montjuïc,942.0,168,4,2
les Corts,Sants-Montjuïc,1189.0,90,2,1
les Corts,Sants-Montjuïc,848.0,108,3,2
les Corts,Sants-Montjuïc,875.0,40,1,1
les Corts,Sants-Montjuïc,1144.0,90,1,1
les Corts,Sants-Montjuïc,1032.0,83,3,2
les Corts,Sants-Montjuïc,673.0,89,3,2
les Corts,Sants-Montjuïc,1614.0,250,2,3
les Corts,Sants-Montjuïc,1121.0,145,4,2
les Corts,Sants-Montjuïc,785.0,70,3,1
les Corts,Sants-Montjuïc,852.0,105,3,2
les Corts,Sants-Montjuïc,1189.0,135,3,2
les Corts,Sants-Montjuïc,516.0,53,1,1
la Maternitat i Sant Ramon,Sants-Montjuïc,1704.0,171,4,2
la Maternitat i Sant Ramon,Sants-Montjuïc,2689.0,80,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,2689.0,80,2,1
la Maternitat i Sant Ramon,Sants-Montjuïc,1189.0,150,4,2
la Maternitat i Sant Ramon,Sants-Montjuïc,651.0,70,3,1
la Maternitat i Sant Ramon,Sants-Montjuïc,3586.0,150,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,538.0,55,2,1
la Maternitat i Sant Ramon,Sants-Montjuïc,673.0,84,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,830.0,90,4,2
la Maternitat i Sant Ramon,Sants-Montjuïc,606.0,50,2,1
la Maternitat i Sant Ramon,Sants-Montjuïc,583.0,60,1,1
la Maternitat i Sant Ramon,Sants-Montjuïc,942.0,148,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,763.0,110,4,2
la Maternitat i Sant Ramon,Sants-Montjuïc,1032.0,117,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,2309.0,85,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,1547.0,120,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,1076.0,151,2,2
la Maternitat i Sant Ramon,Sants-Montjuïc,673.0,94,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,583.0,86,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,763.0,80,2,1
la Maternitat i Sant Ramon,Sants-Montjuïc,942.0,118,3,2
Pedralbes,Les Corts,1094.0,59,1,1
Pedralbes,Les Corts,4765.0,438,6,5
Pedralbes,Les Corts,1871.0,165,4,2
Pedralbes,Les Corts,1833.0,165,4,2
Pedralbes,Les Corts,1662.0,201,5,3
Pedralbes,Les Corts,7431.0,610,5,6
Pedralbes,Les Corts,6994.0,650,6,7
Pedralbes,Les Corts,608.0,83,3,2
Pedralbes,Les Corts,1871.0,155,4,2
Pedralbes,Les Corts,1181.0,75,1,1
Pedralbes,Les Corts,1115.0,60,1,1
Pedralbes,Les Corts,962.0,65,1,1
Pedralbes,Les Corts,702.0,28,1,1
Pedralbes,Les Corts,1662.0,101,3,2
Pedralbes,Les Corts,1749.0,193,4,3
Pedralbes,Les Corts,1094.0,250,1,3
Pedralbes,Les Corts,1662.0,190,3,2
Pedralbes,Les Corts,4809.0,500,5,5
Pedralbes,Les Corts,2187.0,249,5,3
Pedralbes,Les Corts,2099.0,300,5,4
Pedralbes,Les Corts,4765.0,440,6,5
Pedralbes,Les Corts,567.0,26,0,1
Pedralbes,Les Corts,7868.0,511,5,5
Pedralbes,Les Corts,1968.0,240,4,3
Pedralbes,Les Corts,1094.0,50,1,1
Pedralbes,Les Corts,1072.0,65,1,1
Pedralbes,Les Corts,678.0,16,1,1
Pedralbes,Les Corts,1662.0,132,3,2
Pedralbes,Les Corts,1863.0,149,4,2
Pedralbes,Les Corts,1863.0,149,4,2
Pedralbes,Les Corts,2012.0,155,2,2
Pedralbes,Les Corts,1662.0,171,4,2
Pedralbes,Les Corts,4372.0,2000,7,18
Pedralbes,Les Corts,1531.0,160,3,2
Sarria,Les Corts,1618.0,201,4,3
Sarria,Les Corts,958.0,91,3,2
Sarria,Les Corts,1443.0,130,2,2
Sarria,Les Corts,1351.0,77,2,1
Sarria,Les Corts,831.0,122,3,2
Sarria,Les Corts,2580.0,300,6,4
Sarria,Les Corts,831.0,90,2,1
Sarria,Les Corts,1529.0,120,3,2
Sarria,Les Corts,688.0,78,0,1
Sarria,Les Corts,1529.0,140,3,2
Sarria,Les Corts,1662.0,190,3,2
Sarria,Les Corts,1181.0,153,3,2
Sarria,Les Corts,1268.0,158,3,2
Sarria,Les Corts,1050.0,60,1,1
Sarria,Les Corts,551.0,68,2,1
Sarria,Les Corts,1863.0,149,4,2
Sarria,Les Corts,1837.0,552,3,5
Sarria,Les Corts,569.0,65,2,1
Sarria,Les Corts,460.0,67,1,1
Sarria,Les Corts,1529.0,116,3,2
Sarria,Les Corts,853.0,100,4,2
Sarria,Les Corts,1312.0,60,1,1
Sarria,Les Corts,1531.0,105,2,2
Sarria,Les Corts,899.0,72,1,1
Sarria,Les Corts,814.0,69,1,1
Sarria,Les Corts,689.0,84,3,2
Sarria,Les Corts,547.0,58,2,1
Sarria,Les Corts,1312.0,115,4,2
Sarria,Les Corts,1094.0,50,1,1
Sarria,Les Corts,814.0,62,1,1
Sarria,Les Corts,1032.0,74,3,1
Sarria,Les Corts,1531.0,273,4,3
Sarria,Les Corts,1181.0,90,3,2
Sarria,Les Corts,2580.0,355,6,4
Sarria,Les Corts,831.0,65,2,1
Sarria,Les Corts,722.0,70,1,1
Sarria,Les Corts,919.0,117,4,2
Sarria,Les Corts,919.0,115,3,2
Sarria,Les Corts,1526.0,239,5,3
Sarria,Les Corts,2580.0,355,6,4
les Tres Torres,Les Corts,2405.0,250,4,3
les Tres Torres,Les Corts,919.0,104,3,2
les Tres Torres,Les Corts,1225.0,130,2,2
les Tres Torres,Les Corts,547.0,40,0,1
les Tres Torres,Les Corts,984.0,172,3,2
les Tres Torres,Les Corts,1257.0,145,3,2
les Tres Torres,Les Corts,1312.0,150,4,2
les Tres Torres,Les Corts,1312.0,260,5,3
les Tres Torres,Les Corts,1662.0,220,4,3
les Tres Torres,Les Corts,777.0,60,1,1
les Tres Torres,Les Corts,1268.0,145,4,2
les Tres Torres,Les Corts,1837.0,214,4,3
les Tres Torres,Les Corts,634.0,76,2,1
les Tres Torres,Les Corts,831.0,70,2,1
les Tres Torres,Les Corts,809.0,120,3,2
les Tres Torres,Les Corts,569.0,50,1,1
les Tres Torres,Les Corts,1531.0,170,2,2
les Tres Torres,Les Corts,1115.0,150,3,2
les Tres Torres,Les Corts,700.0,40,1,1
les Tres Torres,Les Corts,2241.0,250,6,3
les Tres Torres,Les Corts,1137.0,160,5,2
les Tres Torres,Les Corts,1160.0,80,2,1
les Tres Torres,Les Corts,2099.0,190,2,2
les Tres Torres,Les Corts,5246.0,300,7,4
les Tres Torres,Les Corts,1662.0,190,3,2
les Tres Torres,Les Corts,613.0,45,1,1
les Tres Torres,Les Corts,3716.0,347,5,4
les Tres Torres,Les Corts,5683.0,475,6,5
les Tres Torres,Les Corts,3716.0,344,5,4
les Tres Torres,Les Corts,3716.0,357,5,4
les Tres Torres,Les Corts,1094.0,85,2,1
les Tres Torres,Les Corts,4372.0,375,5,4
les Tres Torres,Les Corts,722.0,28,1,1
les Tres Torres,Les Corts,1662.0,190,3,2
les Tres Torres,Les Corts,3061.0,414,5,4
les Tres Torres,Les Corts,4372.0,375,3,4
les Tres Torres,Les Corts,1183.0,67,2,1
les Tres Torres,Les Corts,814.0,60,1,1
les Tres Torres,Les Corts,2230.0,300,4,3
les Tres Torres,Les Corts,984.0,98,2,2
les Tres Torres,Les Corts,1284.0,116,3,2
les Tres Torres,Les Corts,1837.0,190,5,3
les Tres Torres,Les Corts,3410.0,290,4,3
les Tres Torres,Les Corts,809.0,85,3,2
les Tres Torres,Les Corts,899.0,61,1,1
Sant Gervasi - la Bonanova,Les Corts,3586.0,215,5,3
Sant Gervasi - la Bonanova,Les Corts,1028.0,148,4,2
Sant Gervasi - la Bonanova,Les Corts,1094.0,173,5,3
Sant Gervasi - la Bonanova,Les Corts,1728.0,244,3,3
Sant Gervasi - la Bonanova,Les Corts,1268.0,140,2,2
Sant Gervasi - la Bonanova,Les Corts,525.0,45,1,1
Sant Gervasi - la Bonanova,Les Corts,634.0,45,1,1
Sant Gervasi - la Bonanova,Les Corts,608.0,73,3,1
Sant Gervasi - la Bonanova,Les Corts,1312.0,293,2,3
Sant Gervasi - la Bonanova,Les Corts,744.0,63,2,1
Sant Gervasi - la Bonanova,Les Corts,2405.0,183,5,3
Sant Gervasi - la Bonanova,Les Corts,1268.0,137,3,2
Sant Gervasi - la Bonanova,Les Corts,481.0,65,1,1
Sant Gervasi - la Bonanova,Les Corts,831.0,85,3,2
Sant Gervasi - la Bonanova,Les Corts,1765.0,182,4,2
Sant Gervasi - la Bonanova,Les Corts,744.0,65,2,1
Sant Gervasi - la Bonanova,Les Corts,1728.0,244,3,3
Sant Gervasi - la Bonanova,Les Corts,1094.0,165,3,2
Sant Gervasi - la Bonanova,Les Corts,722.0,85,2,1
Sant Gervasi - la Bonanova,Les Corts,787.0,75,2,1
Sant Gervasi - la Bonanova,Les Corts,1556.0,144,3,2
Sant Gervasi - la Bonanova,Les Corts,1231.0,51,2,1
Sant Gervasi - la Bonanova,Les Corts,1282.0,96,2,2
Sant Gervasi - la Bonanova,Les Corts,1183.0,125,3,2
Sant Gervasi - la Bonanova,Les Corts,1192.0,83,3,2
Sant Gervasi - la Bonanova,Les Corts,1268.0,149,4,2
Sant Gervasi - la Bonanova,Les Corts,919.0,146,4,2
Sant Gervasi - la Bonanova,Les Corts,722.0,118,3,2
Sant Gervasi - la Bonanova,Les Corts,1529.0,100,2,2
Sant Gervasi - la Bonanova,Les Corts,962.0,150,4,2
Sant Gervasi - la Bonanova,Les Corts,1223.0,125,2,2
Sant Gervasi - la Bonanova,Les Corts,1356.0,217,4,3
Sant Gervasi - la Bonanova,Les Corts,1028.0,160,4,2
Sant Gervasi - la Bonanova,Les Corts,1028.0,130,4,2
Sant Gervasi - la Bonanova,Les Corts,460.0,45,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1187.0,50,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1725.0,115,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1187.0,50,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3606.0,232,3,3
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1187.0,78,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2716.0,180,2,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5021.0,183,5,3
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5386.0,254,4,3
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2283.0,125,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2648.0,149,4,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2922.0,156,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3196.0,200,4,3
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1781.0,140,2,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1361.0,63,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2739.0,170,4,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1370.0,82,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1452.0,39,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3287.0,136,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5933.0,180,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2283.0,111,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2557.0,128,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1507.0,166,5,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4290.0,141,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3651.0,190,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1096.0,65,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1187.0,55,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2027.0,81,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2009.0,94,2,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,895.0,45,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1918.0,60,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2274.0,105,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2420.0,121,2,2
el Putget i el farró,Sarrià-Sant Gervasi,5021.0,375,6,4
el Putget i el farró,Sarrià-Sant Gervasi,1507.0,86,3,2
el Putget i el farró,Sarrià-Sant Gervasi,1096.0,65,3,1
el Putget i el farró,Sarrià-Sant Gervasi,1370.0,91,3,2
el Putget i el farró,Sarrià-Sant Gervasi,2328.0,90,3,2
el Putget i el farró,Sarrià-Sant Gervasi,2283.0,140,3,2
el Putget i el farró,Sarrià-Sant Gervasi,1005.0,52,2,1
el Putget i el farró,Sarrià-Sant Gervasi,1918.0,131,4,2
el Putget i el farró,Sarrià-Sant Gervasi,1233.0,70,2,1
el Putget i el farró,Sarrià-Sant Gervasi,7667.0,254,3,3
el Putget i el farró,Sarrià-Sant Gervasi,1233.0,66,2,1
el Putget i el farró,Sarrià-Sant Gervasi,1491.0,58,1,1
el Putget i el farró,Sarrià-Sant Gervasi,2283.0,80,2,1
el Putget i el farró,Sarrià-Sant Gervasi,2922.0,100,2,2
el Putget i el farró,Sarrià-Sant Gervasi,1781.0,160,2,2
el Putget i el farró,Sarrià-Sant Gervasi,2496.0,108,3,2
el Putget i el farró,Sarrià-Sant Gervasi,1461.0,73,3,1
el Putget i el farró,Sarrià-Sant Gervasi,1598.0,147,3,2
el Putget i el farró,Sarrià-Sant Gervasi,6390.0,254,3,3
el Putget i el farró,Sarrià-Sant Gervasi,1644.0,134,4,2
el Putget i el farró,Sarrià-Sant Gervasi,2100.0,100,3,2
el Putget i el farró,Sarrià-Sant Gervasi,1644.0,65,2,1
el Putget i el farró,Sarrià-Sant Gervasi,2100.0,100,4,2
el Putget i el farró,Sarrià-Sant Gervasi,1552.0,112,3,2
el Putget i el farró,Sarrià-Sant Gervasi,1491.0,81,1,1
el Putget i el farró,Sarrià-Sant Gervasi,2981.0,90,2,1
el Putget i el farró,Sarrià-Sant Gervasi,1671.0,38,1,1
el Putget i el farró,Sarrià-Sant Gervasi,1233.0,66,2,1
el Putget i el farró,Sarrià-Sant Gervasi,1552.0,70,2,1
el Putget i el farró,Sarrià-Sant Gervasi,799.0,54,1,1
el Putget i el farró,Sarrià-Sant Gervasi,1370.0,85,3,2
el Putget i el farró,Sarrià-Sant Gervasi,1361.0,62,2,1
el Putget i el farró,Sarrià-Sant Gervasi,1491.0,61,1,1
el Putget i el farró,Sarrià-Sant Gervasi,2000.0,60,1,1
el Putget i el farró,Sarrià-Sant Gervasi,1096.0,55,1,1
el Putget i el farró,Sarrià-Sant Gervasi,1416.0,62,3,1
el Putget i el farró,Sarrià-Sant Gervasi,2027.0,81,3,2
el Putget i el farró,Sarrià-Sant Gervasi,1142.0,41,1,1
el Putget i el farró,Sarrià-Sant Gervasi,2557.0,122,3,2
el Putget i el farró,Sarrià-Sant Gervasi,959.0,60,1,1
el Putget i el farró,Sarrià-Sant Gervasi,3925.0,128,3,2
el Putget i el farró,Sarrià-Sant Gervasi,3925.0,220,3,3
el Putget i el farró,Sarrià-Sant Gervasi,1416.0,85,1,1
el Putget i el farró,Sarrià-Sant Gervasi,1370.0,79,3,2
el Putget i el farró,Sarrià-Sant Gervasi,2283.0,54,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2557.0,190,5,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1416.0,80,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1461.0,70,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,60,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1804.0,105,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2557.0,225,5,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,55,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,55,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1301.0,82,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,50,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,60,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1534.0,89,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1644.0,120,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,60,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,5842.0,235,5,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2739.0,176,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1187.0,55,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1735.0,110,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,60,0,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,55,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,55,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,55,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,55,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,90,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1279.0,55,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1005.0,65,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2283.0,135,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,3470.0,202,4,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1416.0,105,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,3104.0,300,3,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1461.0,89,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2192.0,100,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1187.0,50,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1552.0,100,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1096.0,50,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1918.0,170,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,959.0,57,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,3470.0,250,5,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2100.0,80,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1005.0,75,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1781.0,53,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2876.0,125,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2511.0,170,5,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,868.0,45,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2283.0,100,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,2739.0,192,3,2
el Coll,Gràcia,968.0,109,3,2
el Coll,Gràcia,591.0,70,3,1
el Coll,Gràcia,1505.0,240,5,3
el Coll,Gràcia,1290.0,142,4,2
el Coll,Gràcia,1720.0,250,3,3
el Coll,Gràcia,1129.0,108,3,2
el Coll,Gràcia,1397.0,240,5,3
el Coll,Gràcia,968.0,78,4,2
el Coll,Gràcia,806.0,57,3,1
el Coll,Gràcia,806.0,50,2,1
el Coll,Gràcia,1290.0,100,4,2
el Coll,Gràcia,1397.0,135,4,2
el Coll,Gràcia,1505.0,220,5,3
el Coll,Gràcia,2042.0,350,4,4
el Coll,Gràcia,618.0,73,3,1
el Coll,Gràcia,1612.0,192,3,2
la Salut,Gràcia,1720.0,70,2,1
la Salut,Gràcia,1773.0,120,4,2
la Salut,Gràcia,914.0,80,3,2
la Salut,Gràcia,1690.0,135,3,2
la Salut,Gràcia,1435.0,65,1,1
la Salut,Gràcia,857.0,80,2,1
la Salut,Gràcia,1975.0,114,3,2
la Salut,Gràcia,645.0,44,2,1
la Salut,Gràcia,1113.0,60,2,1
la Salut,Gràcia,1695.0,120,3,2
la Salut,Gràcia,1295.0,80,2,1
la Salut,Gràcia,1615.0,99,3,2
la Salut,Gràcia,1287.0,65,2,1
la Salut,Gràcia,1395.0,80,2,1
la Salut,Gràcia,1185.0,70,1,1
la Salut,Gràcia,1537.0,90,3,2
la Salut,Gràcia,726.0,70,2,1
la Salut,Gràcia,941.0,85,3,2
la Salut,Gràcia,1595.0,231,3,3
la Salut,Gràcia,914.0,55,2,1
la Salut,Gràcia,1021.0,65,2,1
la Salut,Gràcia,914.0,55,2,1
la Salut,Gràcia,1021.0,65,2,1
la Salut,Gràcia,1129.0,75,3,1
la Salut,Gràcia,753.0,72,2,1
la Salut,Gràcia,1021.0,65,2,1
la Salut,Gràcia,1070.0,78,2,1
la Salut,Gràcia,806.0,63,3,1
la Salut,Gràcia,806.0,63,3,1
la Salut,Gràcia,753.0,89,4,2
la Salut,Gràcia,804.0,84,3,2
la Salut,Gràcia,1327.0,90,3,2
la Salut,Gràcia,1397.0,81,2,1
la Salut,Gràcia,742.0,87,3,2
la Salut,Gràcia,726.0,75,3,1
la Salut,Gràcia,1595.0,95,3,2
la Salut,Gràcia,699.0,90,1,1
la Salut,Gràcia,618.0,60,1,1
la Salut,Gràcia,914.0,55,2,1
la Salut,Gràcia,1209.0,65,1,1
la Salut,Gràcia,591.0,71,2,1
la Salut,Gràcia,914.0,55,2,1
la Salut,Gràcia,699.0,65,2,1
la Salut,Gràcia,806.0,122,4,2
la Salut,Gràcia,1263.0,85,3,2
la Vila de Gracia,Gràcia,1612.0,165,3,2
la Vila de Gracia,Gràcia,1800.0,120,3,2
la Vila de Gracia,Gràcia,1881.0,144,3,2
la Vila de Gracia,Gràcia,750.0,45,1,1
la Vila de Gracia,Gràcia,1129.0,75,3,1
la Vila de Gracia,Gràcia,1935.0,150,2,2
la Vila de Gracia,Gràcia,860.0,77,2,1
la Vila de Gracia,Gràcia,1016.0,81,2,1
la Vila de Gracia,Gràcia,1908.0,73,2,1
la Vila de Gracia,Gràcia,1344.0,51,2,1
la Vila de Gracia,Gràcia,1344.0,63,2,1
la Vila de Gracia,Gràcia,1129.0,100,3,2
la Vila de Gracia,Gràcia,806.0,113,4,2
la Vila de Gracia,Gràcia,1182.0,60,2,1
la Vila de Gracia,Gràcia,645.0,50,1,1
la Vila de Gracia,Gràcia,1344.0,48,2,1
la Vila de Gracia,Gràcia,618.0,73,3,1
la Vila de Gracia,Gràcia,1044.0,61,1,1
la Vila de Gracia,Gràcia,672.0,51,2,1
la Vila de Gracia,Gràcia,1397.0,140,4,2
la Vila de Gracia,Gràcia,779.0,95,3,2
la Vila de Gracia,Gràcia,766.0,53,1,1
la Vila de Gracia,Gràcia,2257.0,206,4,3
el Camp d'en Grassot i Gracia Nova,Gràcia,860.0,102,4,2
